SN_ID,DBC_LOCATION,芯片位置,side,bridge_group,label_bad,IGE4_30,IGE5_R30,VCE5_200,BVCE3_1m,ICES7_1330,RG,VTH5_10m,bridge_anomaly_score,chip_relative_score,chip_raw_outlier_score,risk_score,risk_rank_in_module,bridge_abs_z_q75,bridge_abs_z_max,bridge_feature_count,bridge_top_feature,chip_relative_abs_z_q75,chip_relative_abs_z_max,chip_raw_abs_z_q75,chip_raw_abs_z_max,chip_top_metric,chip_top_metric_score,BVCE3_1m_bridge_abs_z,BVCE3_1m_bridge_rank,BVCE3_1m_dbc_abs_z,BVCE3_1m_module_abs_z,ICES7_1330_bridge_abs_z,ICES7_1330_bridge_rank,ICES7_1330_dbc_abs_z,ICES7_1330_module_abs_z,IGE4_30_bridge_abs_z,IGE4_30_bridge_rank,IGE4_30_dbc_abs_z,IGE4_30_module_abs_z,IGE5_R30_bridge_abs_z,IGE5_R30_bridge_rank,IGE5_R30_dbc_abs_z,IGE5_R30_module_abs_z,RG_bridge_abs_z,RG_bridge_rank,RG_dbc_abs_z,RG_module_abs_z,VCE5_200_bridge_abs_z,VCE5_200_bridge_rank,VCE5_200_dbc_abs_z,VCE5_200_module_abs_z,VTH5_10m_bridge_abs_z,VTH5_10m_bridge_rank,VTH5_10m_dbc_abs_z,VTH5_10m_module_abs_z
E3003161ABV40298001001K21201308,V,6,L,V_L,0,2.538,-4.678,1.548,1348.886,38.586,2.182,5.712,0.8,0.6633707497058069,0.5362898715336802,0.7121458245209812,1,2.5521497699630347,533.5997358701201,408.0,高温静态|DC_IDSS|PAR:DC_IDSS_1320V_V_L_117,1.3617174238228313,22.875215887385636,2.7880245888243715,6.343585592877373,ICES7_1330,22.875215887385636,0.0,16.0,1.0518795469542048,0.6744907594765952,48.001259049423034,1.0,2.7971648132603706,1.91786037276726,0.6744907594765952,10.0,0.22329557566290098,0.6744907594765951,0.0,16.0,0.31774203247632377,0.4406334447103478,0.6744907594765952,9.0,6.7449075947659525,0.5733171455551171,0.0,15.0,0.0,0.6744907594765952,0.0,15.0,0.8993210126353272,0.5058680696074089
E3003161ABV40298001001K21201308,V,4,L,V_L,0,3.319,-5.069,1.545,1352.196,42.05,2.16,5.713,0.8,0.4574774599757166,0.5122038756296539,0.617085244552038,2,2.5521497699630347,533.5997358701201,408.0,高温静态|DC_IDSS|PAR:DC_IDSS_1320V_V_L_117,2.3298842868310734,3.707938368188154,2.725904387162301,5.026642384999321,IGE4_30,3.707938368188154,7.619673767468639,2.0,0.2971019719989854,0.6122898825218656,0.6744907594765952,10.0,0.01951510334832892,0.42158372158127144,4.756202881257643,1.0,3.372453797382974,2.415112074254904,0.6744907594765952,10.0,0.31774203247632377,0.2200346266799431,1.1803588290840228,5.0,0.6744907594765204,0.9105625252933773,0.6744907594765952,10.0,0.8093889113719622,1.3489815189530407,0.6744907594765952,8.0,1.3489815189531904,0.6744907594765952
E3003161ABV40298001001K21201308,U,3,H,U_H,0,2.928,-4.727,1.548,1354.34,43.221,2.17,5.702,0.8,0.40569499107746426,0.5363631132156471,0.5961990573064238,3,3.34148228291724,88.51699319953049,408.0,高温动态|QRR-800A|PAR:QRR-800A_UH_461,1.9629959636384195,2.6989265961339,2.9729660935472,5.685957102387693,RG,2.6989265961339,3.020995010835144,4.0,2.033644412853443,1.4457816337136336,0.0,13.0,0.02116557618594478,0.08423035420937308,0.6744907594765953,7.0,0.1127987959534227,0.8683326786223611,1.518468940565256,2.0,0.38514113645076514,0.41298806853773934,5.733171455550385,1.0,0.19271164556474965,0.2360717658167971,1.3489815189530407,3.0,1.6862268986914506,0.6744907594765952,2.697963037908178,2.0,0.2248302531589483,1.1803588290838545
E3003161ABV40298001001K21201308,U,4,L,U_L,0,2.343,-7.02,1.545,1352.455,50.833,2.174,5.718,0.8,0.39964674286897384,0.534163386100607,0.5932573729010989,4,2.285439671619358,81.4058462783681,408.0,高温动态|Erec-100A|PAR:Erec-100A_UL_132,1.9189103130207374,2.582317556760944,2.6473792178347253,6.672399838122212,ICES7_1330,2.582317556760944,0.6744907594765952,8.0,1.0503380852328945,0.7129775520921452,1.675412749324669,2.0,3.2668418917204507,3.3722378221157685,1.8017218917525504,3.0,2.5805602094650655,1.4459024785260723,1.0120504405939585,4.0,4.91400588456155,0.8807026980702346,0.0,12.0,0.4496605063177397,0.03372453797384099,0.0,13.0,0.33724537973840996,1.3489815189530407,2.121320343559643,3.0,1.573811772112039,1.517604208822227
E3003161ABV40298001001K21201308,V,2,H,V_H,0,2.831,-5.508,1.548,1355.302,41.172,2.16,5.711,0.8,0.37413546962378624,0.5422285645785446,0.5825838177885583,5,2.5856110668015595,671.118305680777,408.0,高温动态|EON-75A|PAR:EON-75A_VH_160,0.949253331024591,5.033088906557724,3.032992161426695,5.849521111560767,BVCE3_1m,5.033088906557724,9.103163607822319,1.0,1.5629438444668617,1.8197644064032183,0.6744907594765952,9.0,0.6944124274780105,0.8008362907906533,0.6744907594765962,6.0,1.1256859432902895,0.4846047978644158,0.0,15.0,1.0312394864768666,0.027645376172608472,0.0,13.0,0.6744907594765204,0.9105625252933773,0.0,14.0,0.0,0.6744907594765952,2.1213203435596424,5.0,0.44966050631786325,0.3372453797383725
E3003161ABV40298001001K21201308,W,1,H,W_H,0,2.977,-5.898,1.547,1353.07,41.855,2.173,5.704,0.8,0.37077865431683094,0.5244006826955705,0.579290462712131,6,2.745390654388137,49.13665182786219,408.0,高温动态|QRR-75A|PAR:QRR-75A_WH_311,1.6832750267320338,2.383708974226839,2.773942482110993,5.60333198435181,BVCE3_1m,2.383708974226839,3.762725180224975,3.0,1.6194559650386877,0.9520621728864286,0.6744907594765952,11.0,0.5694662467553273,0.5058140757906445,1.0134656027007278,5.0,2.9136165460383476,1.0621745977681272,0.6744907594765952,11.0,1.5176042088223383,0.2476800028525516,3.7096991771217227,2.0,0.7358081012471849,0.03372453797381104,0.0,16.0,0.0,0.0,0.6744907594765952,9.0,0.9274247942803278,0.8431134493456317
E3003161ABV40298001001K21201308,V,5,L,V_L,0,2.635,-4.239,1.552,1348.593,42.002,2.174,5.707,0.8,0.3232682329654575,0.5313231103556155,0.5586030158700175,7,2.5521497699630347,533.5997358701201,408.0,高温静态|DC_IDSS|PAR:DC_IDSS_1320V_V_L_117,1.3540401996492173,1.9560232024815647,2.7379466072825944,6.180021583704298,VTH5_10m,1.9560232024815647,0.6744907594765952,10.0,1.1712909019551556,0.7883961153996819,0.0,16.0,0.019515103348323144,0.4423173472328071,0.0,15.0,0.22329557566289893,0.2907628787186498,0.7572926941437987,6.0,1.0312394864768666,0.6883134475628995,0.0,15.0,4.046944556859572,0.03372453797384099,0.899321012635427,6.0,1.0791852151625763,3.3724537973826765,3.372453797381778,1.0,1.3489815189531904,0.3372453797382227
E3003161ABV40298001001K21201308,U,5,L,U_L,0,2.879,-5.41,1.539,1349.869,43.319,2.184,5.695,0.8,0.32299771815635897,0.5186210407550942,0.5572110772458709,8,2.285439671619358,81.4058462783681,408.0,高温动态|Erec-100A|PAR:Erec-100A_UL_132,0.8750714639018642,3.6253878321865476,2.645737414523109,5.768582220423576,VCE5_200,3.6253878321865476,0.0,14.0,0.298643433720296,0.2923441216867342,0.0,14.0,0.021165576185947846,0.1265615065812657,0.6744907594765952,8.0,0.11279879595342475,0.6744907594765951,0.0,14.0,1.7341226554039557,0.027645376172607972,0.6744907594766252,6.0,1.092032658200229,0.7082152974504512,2.023472278429786,2.0,4.3841899365979815,5.395926075812163,0.0,11.0,1.0117361392149677,2.360717658167709
E3003161ABV40298001001K21201308,W,4,L,W_L,0,2.782,-9.362,1.547,1350.409,39.22,2.187,5.717,0.8,0.32031623426192024,0.5153478400691309,0.5556770894247773,9,3.0,92.47258751336224,408.0,高温动态|DirrDt-50A|PAR:DirrDt-50A_WL_381,1.4372382810136337,1.538629015364386,2.519514908349906,5.93214622959665,ICES7_1330,1.538629015364386,0.0,18.0,0.2313508521484348,0.08241616196485321,1.481181707810604,3.0,1.5155845066546219,1.644003733953196,2.1213203435596424,2.0,1.124151265794324,0.2907628787186498,0.6744907594765952,12.0,0.8762851260413144,2.2020388408508174,2.1213203435596424,4.0,0.9810774683294892,0.9105625252934072,0.0,17.0,0.0,0.0,2.121320343559643,4.0,0.1686226898691301,1.3489815189530407
E3003161ABV40298001001K21201308,V,1,H,V_H,0,2.538,-7.118,1.546,1351.33,45.271,2.164,5.709,0.8,0.31663191574412203,0.5224241815631142,0.5547267802411664,10,2.5856110668015595,671.118305680777,408.0,高温动态|EON-75A|PAR:EON-75A_VH_160,1.3562122672883903,1.7815399749600598,2.5221716209847065,6.343585592877373,IGE5_R30,1.7815399749600598,0.6744907594765952,9.0,0.05583397827698513,0.27562763600504786,0.992017753540015,6.0,2.63860459855521,0.9697289497438085,0.0,14.0,0.22329557566290098,0.6744907594765951,1.308349545490745,3.0,3.6479385774583566,0.9359934504154516,2.121320343559643,3.0,0.6744907594766701,0.6407662215027392,0.6744907594765952,9.0,0.5395926075812881,0.6744907594764454,0.0,13.0,0.44966050631786325,0.0
